date,user,type,value,tags,tweet
14-03-2022 00:05,HeliosCert,ip,203.156.136.77,['#malware'],https://twitter.com/HeliosCert/status/1503160240132481025
14-03-2022 00:05,HeliosCert,sha256,a7840762bb587763e3494e1d2cdbb3d168b20163772736201a1cd4c9a3fa0184,['#malware'],https://twitter.com/HeliosCert/status/1503160240132481025
14-03-2022 00:09,MalwarePatrol,url,https://eth-web3.cc/,['#phishing'],https://twitter.com/MalwarePatrol/status/1503161251488280577
14-03-2022 00:15,ecarlesi,url,https://mydepot-redelivery-status.com/,['#phishing'],https://twitter.com/ecarlesi/status/1503162837967024129
14-03-2022 00:19,phishunt_io,url,https://correos-pagos.com/,"['#phishing', '#scam']",https://twitter.com/phishunt_io/status/1503163879844634627
14-03-2022 00:19,phishunt_io,ip,172.67.164.55,"['#phishing', '#scam']",https://twitter.com/phishunt_io/status/1503163879844634627
14-03-2022 00:20,HeliosCert,ip,41.193.209.106,['#malware'],https://twitter.com/HeliosCert/status/1503164010216181761
14-03-2022 00:20,HeliosCert,sha256,19885a9d17eca604a0cda0da4b793d8b5c474e4153efbee067e623e966dd62b2,['#malware'],https://twitter.com/HeliosCert/status/1503164010216181761
14-03-2022 00:25,HeliosCert,sha256,cff274f108e17e042b22d60b3630f3423c07d40302640448f8a4c4343cb60b86,['#malware'],https://twitter.com/HeliosCert/status/1503165269841256448
14-03-2022 00:31,PhishStats,url,http://spcveral.spralitaegeralikamnfy.link/,['#phishing'],https://twitter.com/PhishStats/status/1503166794701447176
14-03-2022 00:47,ecarlesi,url,https://renouvellementproxim.com,['#phishing'],https://twitter.com/ecarlesi/status/1503170909753982976
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.bt640.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.bd78990.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.bt630.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,ip,104.219.211.181,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.wx110.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.bt637.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,KesaGataMe0,url,https://eki-net.com.bt638.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171101383622659
14-03-2022 00:48,ecarlesi,url,https://renouvellement-utilisateurs.com,['#phishing'],https://twitter.com/ecarlesi/status/1503171147633991680
14-03-2022 00:49,ecarlesi,url,https://ubereatsec.com,['#phishing'],https://twitter.com/ecarlesi/status/1503171379243495430
14-03-2022 00:51,KesaGataMe0,url,https://www.dmm-desmm.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171999476056064
14-03-2022 00:51,KesaGataMe0,ip,23.94.174.134,['#phishing'],https://twitter.com/KesaGataMe0/status/1503171999476056064
14-03-2022 00:55,KesaGataMe0,url,https://www.eki-net.com.nvhgpgq.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503172966775160834
14-03-2022 00:55,KesaGataMe0,ip,23.94.202.206,['#phishing'],https://twitter.com/KesaGataMe0/status/1503172966775160834
14-03-2022 00:55,KesaGataMe0,url,https://www.eki-net.com.qcqxjfv.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503172966775160834
14-03-2022 00:55,KesaGataMe0,url,https://www.eki-net.com.faaqqer.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503172966775160834
14-03-2022 00:55,KesaGataMe0,url,https://www.eki-net.com.ghuuwke.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503172966775160834
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.ndbtdns.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.oflrkme.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.ishpmkun.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.txpbaqie.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.wmnvqwe.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.blofpoi.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:57,KesaGataMe0,url,https://www.jcb.hbnuvso.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503173440731295746
14-03-2022 00:59,KesaGataMe0,url,https://eki-net.jp.ekinet3.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 00:59,KesaGataMe0,url,https://eki-net.jp.ekinet5.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 00:59,KesaGataMe0,ip,129.154.48.192,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 00:59,KesaGataMe0,url,https://eki-net.jp.ekinet4.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 00:59,KesaGataMe0,url,https://eki-net.jp.ekinet2.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 00:59,KesaGataMe0,url,https://eki-net.jp.ekinet1.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174002625642499
14-03-2022 01:00,HeliosCert,ip,201.210.254.178,['#malware'],https://twitter.com/HeliosCert/status/1503174078718521351
14-03-2022 01:00,HeliosCert,sha256,073ba6543d7d4221517a1c1016f010192c0d6e88ba4f3b3730be9301be422af6,['#malware'],https://twitter.com/HeliosCert/status/1503174078718521351
14-03-2022 01:01,ecarlesi,url,http://chainpermit.top/,['#phishing'],https://twitter.com/ecarlesi/status/1503174402405453838
14-03-2022 01:02,KesaGataMe0,url,https://aeon-co.jp.aeoncojp.ga,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174589064818689
14-03-2022 01:02,KesaGataMe0,ip,34.146.165.107,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174589064818689
14-03-2022 01:02,KesaGataMe0,url,https://aeon-co.jp.rpzxw.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1503174589064818689
14-03-2022 01:03,ecarlesi,url,https://chainpermit.top/,['#phishing'],https://twitter.com/ecarlesi/status/1503174939876155398
14-03-2022 01:04,KesaGataMe0,ip,104.168.125.174,['#phishing'],https://twitter.com/KesaGataMe0/status/1503175268105875458
14-03-2022 01:04,KesaGataMe0,url,https://www.smb25c2.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503175268105875458
14-03-2022 01:07,KesaGataMe0,url,https://used.jcb.jp.login2.cgasr.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503176022937980928
14-03-2022 01:07,KesaGataMe0,url,https://jcb-yumingchi.kzzowhn.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503176022937980928
14-03-2022 01:07,KesaGataMe0,url,https://used.jcb.jp.login3.hpxao.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503176022937980928
14-03-2022 01:07,KesaGataMe0,ip,204.44.98.79,['#phishing'],https://twitter.com/KesaGataMe0/status/1503176022937980928
14-03-2022 01:07,KesaGataMe0,url,https://used.jcb.jp.login1.65gwsz.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503176022937980928
14-03-2022 01:14,KesaGataMe0,ip,104.129.12.238,['#phishing'],https://twitter.com/KesaGataMe0/status/1503177803466158080
14-03-2022 01:14,KesaGataMe0,url,https://clubj.jr-odekake.troubleance.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503177803466158080
14-03-2022 01:14,KesaGataMe0,url,https://clubj.jr-odekake.creasist.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503177803466158080
14-03-2022 01:14,KesaGataMe0,url,https://clubj.jr-odekake.behaviorfier.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503177803466158080
14-03-2022 01:14,KesaGataMe0,url,https://clubj.jr-odekake.behaviorfier.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503177803466158080
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.couldkin.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.courtatic.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.couldkin.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,ip,192.161.59.213,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.bornier.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.courtatic.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:19,KesaGataMe0,url,https://eki-net.bornier.club,['#phishing'],https://twitter.com/KesaGataMe0/status/1503179038676111360
14-03-2022 01:24,KesaGataMe0,url,https://eki-net.heliwu.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503180357281398785
14-03-2022 01:24,KesaGataMe0,ip,173.82.131.183,['#phishing'],https://twitter.com/KesaGataMe0/status/1503180357281398785
14-03-2022 01:25,KesaGataMe0,url,https://myjc.flmnd.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503180568191995904
14-03-2022 01:39,KesaGataMe0,ip,192.161.59.185,['#phishing'],https://twitter.com/KesaGataMe0/status/1503184029180653573
14-03-2022 01:39,KesaGataMe0,url,https://yahoo-japan.cc,['#phishing'],https://twitter.com/KesaGataMe0/status/1503184029180653573
14-03-2022 01:39,KesaGataMe0,url,https://mall-yahoo.cc,['#phishing'],https://twitter.com/KesaGataMe0/status/1503184029180653573
14-03-2022 01:40,AP_Zenmashi,ip,23.94.174.131,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503184340335087618
14-03-2022 01:40,AP_Zenmashi,url,https://www.mscsnsori.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503184340335087618
14-03-2022 01:42,AP_Zenmashi,url,https://www.msesneseri.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503184717192962050
14-03-2022 01:42,AP_Zenmashi,url,https://www.mesneeri.com,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503184877537034240
14-03-2022 01:44,AP_Zenmashi,url,https://www.msecneseri.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503185222367850503
14-03-2022 01:45,AP_Zenmashi,url,https://www.msacnsei.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503185400549953537
14-03-2022 01:45,HeliosCert,sha256,d5f0401698266fd342cc03b262c57498172a9acc975a7c491b5a0b52c8f5a087,['#malware'],https://twitter.com/HeliosCert/status/1503185403012071426
14-03-2022 01:45,HeliosCert,ip,170.84.224.130,['#malware'],https://twitter.com/HeliosCert/status/1503185403012071426
14-03-2022 01:45,AP_Zenmashi,url,https://www.msacenssi.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503185560055078922
14-03-2022 01:46,AP_Zenmashi,url,https://www.msacnssi.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503185745393373186
14-03-2022 01:47,AP_Zenmashi,url,https://www.msesnseri.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503185931477475329
14-03-2022 01:48,AP_Zenmashi,url,https://www.msecnesari.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503186331312148484
14-03-2022 01:49,AP_Zenmashi,url,https://www.mscsnseri.icu,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503186509222256646
14-03-2022 01:51,AP_Zenmashi,ip,209.141.55.125,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503186908306100225
14-03-2022 01:51,AP_Zenmashi,url,https://jp-www.smbr-eirueictrm.cc,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503186908306100225
14-03-2022 01:59,ecarlesi,url,https://cek2jing1lzx.xyz,['#phishing'],https://twitter.com/ecarlesi/status/1503189048701165570
14-03-2022 02:02,harugasumi,url,https://amonz.co.jp.amzproin.shop,['#phishing'],https://twitter.com/harugasumi/status/1503189879970463749
14-03-2022 02:04,ecarlesi,url,http://siliwangi.xyz/public_html.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503190240617541635
14-03-2022 02:05,KesaGataMe0,url,https://jp.mercari.douxt.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190442489556994
14-03-2022 02:05,KesaGataMe0,ip,5.253.232.175,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190442489556994
14-03-2022 02:05,KesaGataMe0,url,https://jp.mercari.ukoma.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190526266593286
14-03-2022 02:05,KesaGataMe0,ip,185.243.56.241,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190526266593286
14-03-2022 02:05,KesaGataMe0,ip,5.253.232.176,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190656948510720
14-03-2022 02:05,KesaGataMe0,url,https://jp.mercari.sirver.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190656948510720
14-03-2022 02:06,KesaGataMe0,url,https://jp.mercari.teasve.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190779816464386
14-03-2022 02:06,KesaGataMe0,ip,185.243.56.242,['#phishing'],https://twitter.com/KesaGataMe0/status/1503190779816464386
14-03-2022 02:10,harugasumi,url,https://www.jreosy.co.jp.shui-mi-tao.com/,['#phishing'],https://twitter.com/harugasumi/status/1503191691658133506
14-03-2022 02:10,HeliosCert,sha256,863ecd40d3d4362d3338fde5a21a80621fc70084d49ba5481c13466951bac1f4,['#malware'],https://twitter.com/HeliosCert/status/1503191696531722240
14-03-2022 02:11,KesaGataMe0,ip,185.243.56.243,['#phishing'],https://twitter.com/KesaGataMe0/status/1503192028657905664
14-03-2022 02:11,KesaGataMe0,url,https://jp.mercari.matxer.xyz/,['#phishing'],https://twitter.com/KesaGataMe0/status/1503192028657905664
14-03-2022 02:16,AP_Zenmashi,ip,104.129.63.88,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503193368708325381
14-03-2022 02:16,AP_Zenmashi,url,https://www.eki-jp.tiggvni.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503193368708325381
14-03-2022 02:16,ecarlesi,url,http://eraxotan.site,['#phishing'],https://twitter.com/ecarlesi/status/1503193431283281921
14-03-2022 02:17,ecarlesi,url,https://codiga.net/quickcount2.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503193488023764992
14-03-2022 02:20,ecarlesi,url,https://mon-espace-ameli.fr,['#phishing'],https://twitter.com/ecarlesi/status/1503194268634128386
14-03-2022 02:20,ecarlesi,url,https://itacontacorrente.info/,['#phishing'],https://twitter.com/ecarlesi/status/1503194272698441729
14-03-2022 02:22,ecarlesi,url,https://token19.app,['#phishing'],https://twitter.com/ecarlesi/status/1503194710759911424
14-03-2022 02:22,ecarlesi,url,https://intesanpaolo.app/ph/,['#phishing'],https://twitter.com/ecarlesi/status/1503194761762590723
14-03-2022 02:23,ecarlesi,url,http://collabland.email,['#phishing'],https://twitter.com/ecarlesi/status/1503195111643099136
14-03-2022 02:30,HeliosCert,sha256,b0e30d10f4286ad0385e153ad92aada9dd80dac64fc12a5136836bdc7d693014,['#malware'],https://twitter.com/HeliosCert/status/1503196728249491461
14-03-2022 02:35,harugasumi,url,https://www.msesnseri.icu/,['#phishing'],https://twitter.com/harugasumi/status/1503198156359872514
14-03-2022 02:43,AP_Zenmashi,url,https://www.smbc-catb.com.yxgrfl.com,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503200204299771908
14-03-2022 02:43,AP_Zenmashi,ip,192.227.191.58,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503200204299771908
14-03-2022 02:44,ecarlesi,url,https://staticreport.space/original/,['#phishing'],https://twitter.com/ecarlesi/status/1503200263162707980
14-03-2022 02:45,AP_Zenmashi,url,https://jp.mercari.matxer.xyz,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503200495648706560
14-03-2022 02:50,ecarlesi,url,https://swiftcourtfinn.online/1%20%282%29.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503201946827698176
14-03-2022 02:51,ecarlesi,url,https://soccermeta.shop/tokenlite.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503202018378362883
14-03-2022 02:52,jstrosch,url,https://procduo.xyz,['#RedLine'],https://twitter.com/jstrosch/status/1503202346456788995
14-03-2022 03:00,ecarlesi,url,https://amazon-help-secure.com,['#phishing'],https://twitter.com/ecarlesi/status/1503204380300001282
14-03-2022 03:09,ecarlesi,url,https://srvaccounthelp.live,['#phishing'],https://twitter.com/ecarlesi/status/1503206627255754752
14-03-2022 03:10,AP_Zenmashi,url,https://jrieatmie.gq,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503207014641860608
14-03-2022 03:10,AP_Zenmashi,ip,35.221.98.142,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503207014641860608
14-03-2022 03:15,ecarlesi,url,https://sunccost.xyz/suncoastcu%5bmrweebee%5d.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503208141361754112
14-03-2022 03:16,PhishStats,url,http://pages-accounts-verify-social-media.gq/,['#phishing'],https://twitter.com/PhishStats/status/1503208438528352256
14-03-2022 03:16,PhishStats,ip,205.144.171.227,['#phishing'],https://twitter.com/PhishStats/status/1503208438528352256
14-03-2022 03:19,ecarlesi,url,http://santander-auth-user.net/,['#phishing'],https://twitter.com/ecarlesi/status/1503209281449074693
14-03-2022 03:23,ecarlesi,url,https://homatalwatan-kfs.org/native.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503210085341974528
14-03-2022 03:23,ecarlesi,url,https://pollottek24.xyz/logujsie/,['#phishing'],https://twitter.com/ecarlesi/status/1503210153054806016
14-03-2022 03:23,ecarlesi,url,http://santander-auth-user.net/login.php,['#phishing'],https://twitter.com/ecarlesi/status/1503210232343846912
14-03-2022 03:25,HeliosCert,sha256,e2c579f25111b5cb6bf21233b1bafc66424dd215bba0703ab494021efdbb9a72,['#malware'],https://twitter.com/HeliosCert/status/1503210570299940868
14-03-2022 03:25,HeliosCert,ip,111.249.214.55,['#malware'],https://twitter.com/HeliosCert/status/1503210570299940868
14-03-2022 03:31,ecarlesi,url,https://bmstrx.com/app.apk,['#malware'],https://twitter.com/ecarlesi/status/1503212175124578306
14-03-2022 04:06,ecarlesi,url,http://verifs-ameli.fr,['#phishing'],https://twitter.com/ecarlesi/status/1503220941760999424
14-03-2022 04:12,KesaGataMe0,url,https://360kt-73e.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503222606597865474
14-03-2022 04:12,KesaGataMe0,ip,155.94.146.27,['#phishing'],https://twitter.com/KesaGataMe0/status/1503222606597865474
14-03-2022 04:17,KesaGataMe0,ip,193.233.16.211,['#phishing'],https://twitter.com/KesaGataMe0/status/1503223681249873921
14-03-2022 04:17,KesaGataMe0,url,https://etc-maisai.aoanti.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503223681249873921
14-03-2022 04:17,KesaGataMe0,url,https://etc-meisai.aoanti.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503223681249873921
14-03-2022 04:17,KesaGataMe0,url,https://mufg.jp.muffg.ml,['#phishing'],https://twitter.com/KesaGataMe0/status/1503223836858548237
14-03-2022 04:20,phishunt_io,url,https://instagram-com.gq/,"['#phishing', '#scam']",https://twitter.com/phishunt_io/status/1503224531984564225
14-03-2022 04:20,phishunt_io,ip,164.92.133.123,"['#phishing', '#scam']",https://twitter.com/phishunt_io/status/1503224531984564225
14-03-2022 04:21,harugasumi,url,https://aiu.kdda.uzdzwod.cn,['#phishing'],https://twitter.com/harugasumi/status/1503224788558692352
14-03-2022 04:25,HeliosCert,ip,62.89.208.102,['#malware'],https://twitter.com/HeliosCert/status/1503225669215567872
14-03-2022 04:25,HeliosCert,sha256,df4c8d227144d67603d1b6528e9d5d76d510e7e1fef18549553c383328c1a9c4,['#malware'],https://twitter.com/HeliosCert/status/1503225669215567872
14-03-2022 04:32,ecarlesi,url,https://facilidade-2viacliente.xyz,['#phishing'],https://twitter.com/ecarlesi/status/1503227497613307906
14-03-2022 04:35,HeliosCert,sha256,344f57402bc5540823932c2f51dbd98a299a898c22b0818ae4c30004e308008f,['#malware'],https://twitter.com/HeliosCert/status/1503228185760182274
14-03-2022 04:35,HeliosCert,ip,181.238.163.215,['#malware'],https://twitter.com/HeliosCert/status/1503228185760182274
14-03-2022 04:44,AP_Zenmashi,ip,155.94.133.121,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503230440056172549
14-03-2022 04:44,AP_Zenmashi,url,https://my.comect.au.login6.xxpocay.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503230440056172549
14-03-2022 04:44,ecarlesi,url,https://voda-betalingen.xyz/ing/,['#phishing'],https://twitter.com/ecarlesi/status/1503230575846563841
14-03-2022 04:44,AP_Zenmashi,url,https://aoen.ml,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503230624219680768
14-03-2022 04:45,AP_Zenmashi,url,https://aeon.jp.aoen.ml,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503230761289203713
14-03-2022 04:46,AP_Zenmashi,url,https://connect.au.login.bmrtaub.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503231027007062016
14-03-2022 04:47,AP_Zenmashi,url,https://connect.au.login.ahdwfhdk.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503231273279823876
14-03-2022 04:52,AP_Zenmashi,url,https://eki.jp.ekii.gq,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503232610990194688
14-03-2022 05:04,ecarlesi,url,http://multitalentmaker.website/server.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503235522042515460
14-03-2022 05:06,ecarlesi,url,https://wllsssfarggo.xyz/wf/,['#phishing'],https://twitter.com/ecarlesi/status/1503236179738734596
14-03-2022 05:07,ecarlesi,url,http://online-facturecliente.xyz,['#phishing'],https://twitter.com/ecarlesi/status/1503236288052445184
14-03-2022 05:09,MalwarePatrol,url,http://pochtarefund-xeq0y1.aakmk.xyz/dhl/dhl/dhl_%252520trackinng.htm/dhl_%20trackinng.htm,['#phishing'],https://twitter.com/MalwarePatrol/status/1503236746334679042
14-03-2022 05:09,ecarlesi,url,https://completeanonlinesurveynow.site,['#phishing'],https://twitter.com/ecarlesi/status/1503236766970621952
14-03-2022 05:11,ecarlesi,sha256,db4ca095a486e4dfe8ea3688ea6d03f6db4ca095a486e4dfe8ea3688ea6d03f6,['#phishing'],https://twitter.com/ecarlesi/status/1503237266495479810
14-03-2022 05:11,AP_Zenmashi,url,https://muffg.ml,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503237401703231488
14-03-2022 05:12,AP_Zenmashi,url,https://my.comect.au.login3.oayqgka.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503237604699144197
14-03-2022 05:13,AP_Zenmashi,ip,96.62.102.128,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503237826271330307
14-03-2022 05:13,AP_Zenmashi,url,https://netstation-aplus.xyz,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503237826271330307
14-03-2022 05:14,AP_Zenmashi,url,https://jesey-ctonp-shop.info,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503238036515352579
14-03-2022 05:14,AP_Zenmashi,ip,107.174.64.49,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503238036515352579
14-03-2022 05:14,ecarlesi,url,https://wllsssfarggo.xyz/fixed%20antibots.zip,['#phishing'],https://twitter.com/ecarlesi/status/1503238168434327554
14-03-2022 05:27,ecarlesi,url,https://2via-facture.xyz,['#phishing'],https://twitter.com/ecarlesi/status/1503241389634633728
14-03-2022 05:27,ecarlesi,url,https://2via-clientefiel.xyz,['#phishing'],https://twitter.com/ecarlesi/status/1503241449063731200
14-03-2022 05:29,KesaGataMe0,ip,192.161.165.56,['#phishing'],https://twitter.com/KesaGataMe0/status/1503241883858141184
14-03-2022 05:40,AP_Zenmashi,ip,209.141.40.241,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503244593755697153
14-03-2022 05:40,AP_Zenmashi,url,https://nosne.eki-xot.xyz,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503244593755697153
14-03-2022 05:41,AP_Zenmashi,url,https://arnaoz.lcoie.xyz,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503244856201662468
14-03-2022 05:41,AP_Zenmashi,ip,209.141.48.120,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503244856201662468
14-03-2022 05:55,ecarlesi,url,https://978798.com:8989/ftl/commonpage/commoncontent/dns/themes/dnshelper.exe,['#malware'],https://twitter.com/ecarlesi/status/1503248490213916672
14-03-2022 06:02,KesaGataMe0,ip,185.243.56.249,['#phishing'],https://twitter.com/KesaGataMe0/status/1503250146586673152
14-03-2022 06:02,KesaGataMe0,url,https://jp.mercari.smxok.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503250146586673152
14-03-2022 06:06,KesaGataMe0,url,https://jp.mercari.smkxoa.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1503251314641629186
14-03-2022 06:06,KesaGataMe0,ip,185.243.56.248,['#phishing'],https://twitter.com/KesaGataMe0/status/1503251314641629186
14-03-2022 06:07,AP_Zenmashi,url,https://eki-net.jp.blockhb.com,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503251446191788033
14-03-2022 06:07,AP_Zenmashi,ip,204.44.98.216,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503251446191788033
14-03-2022 06:11,AP_Zenmashi,url,https://www.ameazom.7sx-ad1ia.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503252391571132417
14-03-2022 06:11,AP_Zenmashi,ip,204.44.88.96,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503252391571132417
14-03-2022 06:17,PhishStats,ip,217.21.74.200,['#phishing'],https://twitter.com/PhishStats/status/1503253979794395139
14-03-2022 06:17,PhishStats,url,http://kliantono.suiksikolammnteuikalika.link/,['#phishing'],https://twitter.com/PhishStats/status/1503253979794395139
14-03-2022 06:29,ecarlesi,url,https://nodevalidator.org,['#phishing'],https://twitter.com/ecarlesi/status/1503256983666896896
14-03-2022 06:40,AP_Zenmashi,ip,198.55.122.155,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503259869939638274
14-03-2022 06:40,AP_Zenmashi,url,https://anrazn.laidz.info,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503259869939638274
14-03-2022 06:42,AP_Zenmashi,url,https://smxok.xyz,['#phishing'],https://twitter.com/AP_Zenmashi/status/1503260297829949443
14-03-2022 06:47,KesaGataMe0,url,https://eki-net.com.nkvofba.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503261514010345473
14-03-2022 06:47,KesaGataMe0,ip,104.168.58.98,['#phishing'],https://twitter.com/KesaGataMe0/status/1503261514010345473
14-03-2022 06:47,KesaGataMe0,url,https://eki-net.com.nnctyer.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1503261514010345473
